protein_id	DePP_85	PhageRBPdetect	DepoScope	DepoRanker	SpikeHunter	dbCAN	IPR	phold_glycan_tailspike	total_sources
GCF_900507375.1__phage2__7	1	1	1	1	1	1	1	1	8
GCF_012056395.1__phage7__93	1	1	1	1	1	1	1	1	8
GCF_002795685.1__phage9__6	1	1	1	1	1	1	1	1	8
GCF_002795685.1__phage15__0	1	1	1	1	1	1	1	1	8
GCF_900507965.1__phage16__168	1	1	1	1	1	1	1	1	8
GCF_900510785.1__phage10__209	1	1	1	1	1	1	1	1	8
GCF_013834745.1__phage9__2876	1	1	1	1	1	1	1	1	8
GCF_013169715.1__phage5__83	1	1	1	1	1	1	1	1	8
GCF_016635235.1__phage7__196	1	1	1	1	1	1	1	1	8
GCF_020515155.1__phage10__1965	1	1	1	1	1	1	1	1	8
GCF_020515155.1__phage20__1505	1	1	1	1	1	1	1	1	8
GCF_020515155.1__phage3__485	1	1	1	1	1	1	1	1	8
GCF_013737695.1__phage12__2457	1	1	1	1	1	1	1	1	8
GCF_013737695.1__phage8__1328	1	1	1	1	1	1	1	1	8
GCF_009661615.2__phage4__1236	1	1	1	1	1	1	1	1	8
GCF_900509745.1__phage9__843	1	1	1	1	1	1	1	1	8
GCF_900509745.1__phage16__6	1	1	1	1	1	1	1	1	8
GCF_013170645.1__phage2__227	1	1	1	1	1	1	1	1	8
GCF_007097115.1__phage4__2	1	1	1	1	1	1	1	1	8
GCF_018275005.1__phage9__85	1	1	1	1	1	1	1	1	8
GCF_002186915.1__phage11__84	1	1	1	1	1	1	1	1	8
GCF_922826595.1__phage2__1324	1	1	1	1	1	1	1	1	8
GCF_902162405.1__phage4__400	1	1	1	1	1	1	1	1	8
GCF_900509585.1__phage5__484	1	1	1	1	1	1	1	1	8
GCF_016634795.1__phage15__233	1	1	1	1	1	1	1	1	8
GCF_011129215.1__phage10__1904	1	1	1	1	1	1	1	1	8
GCF_002850965.1__phage19__58	1	1	1	1	1	1	1	1	8
GCF_020858915.1__phage20__0	1	1	1	1	1	1	1	1	8
GCF_902162475.1__phage9__0	1	1	1	1	1	1	1	1	8
GCF_002636095.1__phage8__2638	1	1	1	1	1	1	1	1	8
GCF_003146635.1__phage7__4748	1	1	1	1	1	1	1	1	8
GCF_013707355.1__phage4__1247	1	1	1	1	1	1	1	1	8
GCF_002855155.1__phage12__1	1	1	1	1	1	1	1	1	8
GCF_019678085.1__phage1__66	1	1	1	1	1	1	1	1	8
GCF_019928325.1__phage9__6	1	1	1	1	1	1	1	1	8
GCF_015209135.1__phage0__69	1	1	1	1	1	1	1	1	8
GCF_011075265.1__phage5__2	1	1	1	1	1	1	1	1	8
GCF_016481475.1__phage16__45	1	1	1	1	1	1	1	1	8
GCF_018136965.1__phage19__172	1	1	1	1	1	1	1	1	8
GCF_004832395.1__phage23__133	1	1	1	1	1	1	1	1	8
GCF_902162375.1__phage0__4	1	1	1	1	1	1	1	1	8
GCF_003195935.1__phage20__5	1	1	1	1	1	1	1	1	8
GCF_002417255.1__phage6__52	1	1	1	1	1	1	1	1	8
GCF_002903025.1__phage4__1834	1	1	1	1	1	1	1	1	8
GCF_003196795.1__phage15__272	1	1	1	1	1	1	1	1	8
GCF_900513175.1__phage0__49	1	1	1	1	1	1	1	1	8
GCF_018789985.1__phage8__0	1	1	1	1	1	1	1	1	8
GCF_019930305.1__phage5__0	1	1	1	1	1	1	1	1	8
GCF_002188025.1__phage0__80	1	1	1	1	1	1	1	1	8
GCF_018137325.1__phage15__70	1	1	1	1	1	1	1	1	8
GCF_900509215.2__phage2__305	1	1	1	1	1	1	1	1	8
GCF_013426775.1__phage18__4686	1	1	1	1	1	1	1	1	8
GCF_003664795.1__phage7__41	1	1	1	1	1	1	1	1	8
GCF_003860895.1__phage5__3543	1	1	1	1	1	1	1	1	8
GCF_002752975.1__phage13__2918	1	1	1	1	1	1	1	1	8
GCF_900452445.1__phage10__3098	1	1	1	1	1	1	1	1	8
GCF_019093695.1__phage5__112	1	1	1	1	1	1	1	1	8
GCF_018274885.1__phage2__341	1	1	1	1	1	1	1	1	8
GCF_013392155.1__phage24__262	1	1	1	1	1	1	1	1	8
GCF_021137975.1__phage18__38	1	1	1	1	1	1	1	1	8
GCF_020526025.1__phage4__1456	1	1	1	1	1	1	1	1	8
GCF_005944305.1__phage4__1164	1	1	1	1	1	1	1	1	8
GCF_016694775.1__phage1__654	1	1	1	1	1	1	1	1	8
GCF_002202275.1__phage4__1780	1	1	1	1	1	1	1	1	8
GCF_019249335.1__phage8__110	1	1	1	1	1	1	1	1	8
GCF_900514055.1__phage7__0	1	1	1	1	1	1	1	1	8
GCF_904863245.1__phage4__1733	1	1	1	1	1	1	1	1	8
GCF_904863245.1__phage4__1685	1	1	1	1	1	1	1	1	8
GCF_019930085.1__phage2__644	1	1	1	1	1	1	1	1	8
GCF_009925345.1__phage5__95	1	1	1	1	1	1	1	1	8
GCF_900509445.1__phage2__252	1	1	1	1	1	1	1	1	8
GCF_003367555.1__phage9__2941	1	1	1	1	1	1	1	1	8
GCF_003196305.1__phage20__82	1	1	1	1	1	1	1	1	8
GCF_002740845.1__phage10__548	1	1	1	1	1	1	1	1	8
GCF_014531815.1__phage24__21	1	1	1	1	1	1	1	1	8
GCF_900510025.1__phage0__111	1	1	1	1	1	1	1	1	8
GCF_900515715.1__phage8__6	1	1	1	1	1	1	1	1	8
GCF_020805575.1__phage3__5	1	1	1	1	1	1	1	1	8
GCF_002775255.1__phage6__478	1	1	1	1	1	1	1	1	8
GCF_019428125.1__phage6__462	1	1	1	1	1	1	1	1	8
GCF_021264105.1__phage1__106	1	1	1	1	1	1	1	1	8
GCF_021264105.1__phage1__103	1	1	1	1	1	1	1	1	8
GCF_902164985.1__phage0__618	1	1	1	1	1	1	1	1	8
GCF_003339485.1__phage9__0	1	1	1	1	1	1	1	1	8
GCF_003339485.1__phage0__0	1	1	1	1	1	1	1	1	8
GCF_017161385.1__phage9__1823	1	1	1	1	1	1	1	1	8
GCF_017161385.1__phage16__3281	1	1	1	1	1	1	1	1	8
GCF_003660185.1__phage4__1698	1	1	1	1	1	1	1	1	8
GCF_900775185.1__phage3__1495	1	1	1	1	1	1	1	1	8
GCF_013415495.1__phage12__4220	1	1	1	1	1	1	1	1	8
GCF_001904475.4__phage12__10	1	1	1	1	1	1	1	1	8
GCF_003195675.1__phage8__21	1	1	1	1	1	1	1	1	8
GCF_001938605.1__phage42__2664	1	1	1	1	1	1	1	1	8
GCF_001938605.1__phage5__653	1	1	1	1	1	1	1	1	8
GCF_900503925.1__phage21__166	1	1	1	1	1	1	1	1	8
GCF_002855355.1__phage13__7	1	1	1	1	1	1	1	1	8
GCF_003057345.1__phage4__26	1	1	1	1	1	1	1	1	8
GCF_002851335.1__phage7__404	1	1	1	1	1	1	1	1	8
GCF_004295405.1__phage28__49	1	1	1	1	1	1	1	1	8
GCF_020615495.1__phage7__23	1	1	1	1	1	1	1	1	8
GCF_900505575.1__phage18__68	1	1	1	1	1	1	1	1	8
GCF_020251705.1__phage11__27	1	1	1	1	1	1	1	1	8
GCF_900509395.1__phage12__118	1	1	1	1	1	1	1	1	8
GCF_011030105.1__phage10__1139	1	1	1	1	1	1	1	1	8
GCF_900506265.1__phage14__85	1	1	1	1	1	1	1	1	8
GCF_013623365.1__phage16__24	1	1	1	1	1	1	1	1	8
GCF_013730235.1__phage10__1467	1	1	1	1	1	1	1	1	8
GCF_900498465.1__phage17__6	1	1	1	1	1	1	1	1	8
GCF_002187715.1__phage3__4	1	1	1	1	1	1	1	1	8
GCF_003426885.1__phage2__172	1	1	1	1	1	1	1	1	8
GCF_016804125.1__phage1__1406	1	1	1	1	1	1	1	1	8
GCF_902163515.1__phage4__1200	1	1	1	1	1	1	1	1	8
GCF_019679125.1__phage5__72	1	1	1	1	1	1	1	1	8
GCF_014840795.1__phage3__296	1	1	1	1	1	1	1	1	8
GCF_011008795.1__phage1__116	1	1	1	1	1	1	1	1	8
GCF_014946955.1__phage1__53	1	1	1	1	1	1	1	1	8
GCF_900505775.1__phage24__238	1	1	1	1	1	1	1	1	8
GCF_003036505.1__phage0__119	1	1	1	1	1	1	1	1	8
GCF_904866445.1__phage6__1622	1	1	1	1	1	1	1	1	8
GCF_019678825.1__phage18__103	1	1	1	1	1	1	1	1	8
GCF_013926505.1__phage6__1236	1	1	1	1	1	1	1	1	8
GCF_002411665.1__phage8__8	1	1	1	1	1	1	1	1	8
GCF_013736155.1__phage9__3162	1	1	1	1	1	1	1	1	8
GCF_011075315.1__phage12__19	1	1	1	1	1	1	1	1	8
GCF_020520185.1__phage35__6	1	1	1	1	1	1	1	1	8
GCF_922829415.1__phage12__3405	1	1	1	1	1	1	1	1	8
GCF_922829415.1__phage3__1308	1	1	1	1	1	1	1	1	8
GCF_013376535.2__phage4__1106	1	1	1	1	1	1	1	1	8
GCF_900515475.1__phage8__0	1	1	1	1	1	1	1	1	8
GCF_013155005.1__phage8__41	1	1	1	1	1	1	1	1	8
GCF_002850635.1__phage22__1	1	1	1	1	1	1	1	1	8
GCF_003196055.1__phage7__11	1	1	1	1	1	1	1	1	8
GCF_004801235.1__phage10__2727	1	1	1	1	1	1	1	1	8
GCF_002775555.1__phage13__413	1	1	1	1	1	1	1	1	8
GCF_016635545.1__phage5__7	1	1	1	1	1	1	1	1	8
GCF_001902815.4__phage17__236	1	1	1	1	1	1	1	1	8
GCF_900505185.1__phage6__0	1	1	1	1	1	1	1	1	8
GCF_002851475.1__phage15__15	1	1	1	1	1	1	1	1	8
GCF_001471835.2__phage38__5180	1	1	1	1	1	1	1	1	8
GCF_004311385.1__phage4__56	1	1	1	1	1	1	1	1	8
GCF_016812055.1__phage3__1185	1	1	1	1	1	1	1	1	8
GCF_013704985.1__phage5__1573	1	1	1	1	1	1	1	1	8
GCF_013704985.1__phage8__2521	1	1	1	1	1	1	1	1	8
GCF_002290285.1__phage21__5750	1	1	1	1	1	1	1	1	8
GCF_002290285.1__phage21__5749	1	1	1	1	1	1	1	1	8
GCF_009834285.1__phage7__1563	1	1	1	1	1	1	1	1	8
GCF_009834285.1__phage7__1560	1	1	1	1	1	1	1	1	8
GCF_002186855.1__phage15__91	1	1	1	1	1	1	1	1	8
GCF_021373415.1__phage2__1118	1	1	1	1	1	1	1	1	8
GCF_021373415.1__phage8__57	1	1	1	1	1	1	1	1	8
GCF_003664755.1__phage14__0	1	1	1	1	1	1	1	1	8
GCF_003664755.1__phage17__0	1	1	1	1	1	1	1	1	8
GCF_900503155.1__phage14__13	1	1	1	1	1	1	1	1	8
GCF_900978345.1__phage8__12	1	1	1	1	1	1	1	1	8
GCF_003036575.1__phage11__0	1	1	1	1	1	1	1	1	8
GCF_001510995.1__phage19__125	1	1	1	1	1	1	1	1	8
GCF_015831455.1__phage1__283	1	1	1	1	1	1	1	1	8
GCF_002855195.1__phage3__163	1	1	1	1	1	1	1	1	8
GCF_018275205.1__phage9__36	1	1	1	1	1	1	1	1	8
GCF_013392205.1__phage2__309	1	1	1	1	1	1	1	1	8
GCF_003966115.1__phage0__0	1	1	1	1	1	1	1	1	8
GCF_000498775.2__phage17__0	1	1	1	1	1	1	1	1	8
GCF_002903005.1__phage7__992	1	1	1	1	1	1	1	1	8
GCF_019401565.1__phage22__199	1	1	1	1	1	1	1	1	8
GCF_900502935.1__phage8__44	1	1	1	1	1	1	1	1	8
GCF_019927765.1__phage2__23	1	1	1	1	1	1	1	1	8
GCF_016810895.1__phage4__234	1	1	1	1	1	1	1	1	8
GCF_003196665.1__phage7__495	1	1	1	1	1	1	1	1	8
GCF_003195315.1__phage6__78	1	1	1	1	1	1	1	1	8
GCF_003196355.1__phage4__0	1	1	1	1	1	1	1	1	8
GCF_004313725.1__phage5__259	1	1	1	1	1	1	1	1	8
GCF_900505975.1__phage9__51	1	1	1	1	1	1	1	1	8
GCF_900498625.1__phage2__5	1	1	1	1	1	1	1	1	8
GCF_019928365.1__phage4__271	1	1	1	1	1	1	1	1	8
GCF_014288725.1__phage25__3	1	1	1	1	1	1	1	1	8
GCF_009710415.1__phage3__312	1	1	1	1	1	1	1	1	8
GCF_003225815.1__phage4__1419	1	1	1	1	1	1	1	1	8
GCF_900504485.1__phage11__32	1	1	1	1	1	1	1	1	8
GCF_900506495.1__phage27__2	1	1	1	1	1	1	1	1	8
GCF_900451165.1__phage11__3421	1	1	1	1	1	1	1	1	8
GCF_000699405.1__phage7__0	1	1	1	1	1	1	1	1	8
GCF_000699405.1__phage7__3	1	1	1	1	1	1	1	1	8
GCF_900498975.1__phage1__326	1	1	1	1	1	1	1	1	8
GCF_018138445.1__phage17__95	1	1	1	1	1	1	1	1	8
GCF_011028255.1__phage14__3	1	1	1	1	1	1	1	1	8
GCF_004312865.1__phage1__277	1	1	1	1	1	1	1	1	8
GCF_002936685.2__phage5__45	1	1	1	1	1	1	1	1	8
GCF_012030295.1__phage14__5	1	1	1	1	1	1	1	1	8
GCF_013423825.1__phage12__2697	1	1	1	1	1	1	1	1	8
GCF_900508505.1__phage7__328	1	1	1	1	1	1	1	1	8
GCF_015209055.1__phage7__2	1	1	1	1	1	1	1	1	8
GCF_900513415.1__phage10__0	1	1	1	1	1	1	1	1	8
GCF_000499885.1__phage6__29	1	1	1	1	1	1	1	1	8
GCF_011030035.1__phage27__272	1	1	1	1	1	1	1	1	8
GCF_002072655.1__phage19__5208	1	1	1	1	1	1	1	1	8
GCF_018109015.1__phage1__0	1	1	1	1	1	1	1	1	8
GCF_014840295.1__phage1__791	1	1	1	1	1	1	1	1	8
GCF_003263135.1__phage2__62	1	1	1	1	1	1	1	1	8
GCF_003263135.1__phage2__54	1	1	1	1	1	1	1	1	8
GCF_003263135.1__phage2__114	1	1	1	1	1	1	1	1	8
GCF_003263135.1__phage1__45	1	1	1	1	1	1	1	1	8
GCF_003263135.1__phage1__40	1	1	1	1	1	1	1	1	8
GCF_901563875.1__phage3__14	1	1	1	1	1	1	1	1	8
GCF_901563875.1__phage1__3	1	1	1	1	1	1	1	1	8
GCF_003196835.1__phage3__237	1	1	1	1	1	1	1	1	8
GCF_002851215.1__phage19__38	1	1	1	1	1	1	1	1	8
GCF_015645885.1__phage21__60	1	1	1	1	1	1	1	1	8
GCF_016803415.1__phage10__269	1	1	1	1	1	1	1	1	8
GCF_016803415.1__phage10__268	1	1	1	1	1	1	1	1	8
GCF_004311045.1__phage1__762	1	1	1	1	1	1	1	1	8
GCF_900513575.1__phage14__17	1	1	1	1	1	1	1	1	8
GCF_019771925.1__phage2__9	1	1	1	1	1	1	1	1	8
GCF_002850795.1__phage2__66	1	1	1	1	1	1	1	1	8
GCF_016758865.1__phage10__2759	1	1	1	1	1	1	1	1	8
GCF_002935085.1__phage22__4741	1	1	1	1	1	1	1	1	8
GCF_018623105.1__phage8__2949	1	1	1	1	1	1	1	1	8
GCF_003037695.1__phage19__27	1	1	1	1	1	1	1	1	8
GCF_900511325.1__phage25__127	1	1	1	1	1	1	1	1	8
GCF_900511325.1__phage25__132	1	1	1	1	1	1	1	1	8
GCF_020178395.1__phage4__3	1	1	1	1	1	1	1	1	8
GCF_004312965.1__phage4__27	1	1	1	1	1	1	1	1	8
GCF_002854145.1__phage15__24	1	1	1	1	1	1	1	1	8
GCF_018108505.1__phage2__0	1	1	1	1	1	1	1	1	8
GCF_001970835.1__phage3__987	1	1	1	1	1	1	1	1	8
GCF_013635015.1__phage15__3080	1	1	1	1	1	1	1	1	8
GCF_013635015.1__phage5__1328	1	1	1	1	1	1	1	1	8
GCF_013635015.1__phage16__3209	1	1	1	1	1	1	1	1	8
GCF_019218585.1__phage0__27	1	1	1	1	1	1	1	1	8
GCF_014290005.1__phage15__622	1	1	1	1	1	1	1	1	8
GCF_003195735.1__phage0__9	1	1	1	1	1	1	1	1	8
GCF_008693465.1__phage2__2424	1	1	1	1	1	1	1	1	8
GCF_900511445.1__phage27__0	1	1	1	1	1	1	1	1	8
GCF_000957275.1__phage6__62	1	1	1	1	1	1	1	1	8
GCF_902387795.1__phage2__392	1	1	1	1	1	1	1	1	8
GCF_003954505.1__phage7__123	1	1	1	1	1	1	1	1	8
GCF_003954505.1__phage6__103	1	1	1	1	1	1	1	1	8
GCF_002920305.1__phage2__0	1	1	1	1	1	1	1	1	8
GCF_002920305.1__phage14__66	1	1	1	1	1	1	1	1	8
GCF_900500955.1__phage17__554	1	1	1	1	1	1	1	1	8
GCF_008082625.1__phage5__47	1	1	1	1	1	1	1	1	8
GCF_900506765.1__phage26__0	1	1	1	1	1	1	1	1	8
GCF_900503085.1__phage14__0	1	1	1	1	1	1	1	1	8
GCF_003255785.1__phage1__1	1	1	1	1	1	1	1	1	8
GCF_900560295.1__phage5__110	1	1	1	1	1	1	1	1	8
GCF_008807175.1__phage7__2973	1	1	1	1	1	1	1	1	8
GCF_900407145.1__phage13__48	1	1	1	1	1	1	1	1	8
GCF_018137735.1__phage18__212	1	1	1	1	1	1	1	1	8
GCF_018137815.1__phage7__6	1	1	1	1	1	1	1	1	8
GCF_016651625.1__phage29__142	1	1	1	1	1	1	1	1	8
GCF_016651625.1__phage29__150	1	1	1	1	1	1	1	1	8
GCF_016651625.1__phage12__59	1	1	1	1	1	1	1	1	8
GCF_004313505.1__phage4__113	1	1	1	1	1	1	1	1	8
GCF_004313505.1__phage1__233	1	1	1	1	1	1	1	1	8
GCF_902156295.1__phage7__1791	1	1	1	1	1	1	1	1	8
GCF_902156295.1__phage5__1408	1	1	1	1	1	1	1	1	8
GCF_902156295.1__phage5__1396	1	1	1	1	1	1	1	1	8
GCF_902156295.1__phage12__2898	1	1	1	1	1	1	1	1	8
GCF_000281355.1__phage22__11	1	1	1	1	1	1	1	1	8
GCF_902704575.1__phage6__77	1	1	1	1	1	1	1	1	8
GCF_003334885.1__phage8__448	1	1	1	1	1	1	1	1	8
GCF_902155975.1__phage1__1366	1	1	1	1	1	1	1	1	8
GCF_902155975.1__phage1__1369	1	1	1	1	1	1	1	1	8
GCF_017315205.1__phage4__1351	1	1	1	1	1	1	1	1	8
GCF_017315205.1__phage4__1361	1	1	1	1	1	1	1	1	8
GCF_900515375.1__phage2__122	1	1	1	1	1	1	1	1	8
GCF_900515375.1__phage10__9	1	1	1	1	1	1	1	1	8
GCF_004832475.1__phage22__11	1	1	1	1	1	1	1	1	8
GCF_008573035.1__phage12__2902	1	1	1	1	1	1	1	1	8
GCF_008573035.1__phage12__2919	1	1	1	1	1	1	1	1	8
GCF_008573035.1__phage8__1792	1	1	1	1	1	1	1	1	8
GCF_008083005.1__phage0__115	1	1	1	1	1	1	1	1	8
GCF_017310345.1__phage4__1407	1	1	1	1	1	1	1	1	8
GCF_017310345.1__phage4__1399	1	1	1	1	1	1	1	1	8
GCF_017310345.1__phage4__1391	1	1	1	1	1	1	1	1	8
GCF_017310345.1__phage12__3202	1	1	1	1	1	1	1	1	8
GCF_014103925.1__phage11__2210	1	1	1	1	1	1	1	1	8
GCF_014103925.1__phage13__2766	1	1	1	1	1	1	1	1	8
GCF_900508005.1__phage7__30	1	1	1	1	1	1	1	1	8
GCF_900508005.1__phage7__41	1	1	1	1	1	1	1	1	8
GCF_002180975.1__phage15__84	1	1	1	1	1	1	1	1	8
GCF_002970035.2__phage5__122	1	1	1	1	1	1	1	1	8
GCF_002970035.2__phage5__125	1	1	1	1	1	1	1	1	8
GCF_002970035.2__phage5__107	1	1	1	1	1	1	1	1	8
GCF_002970035.2__phage1__113	1	1	1	1	1	1	1	1	8
GCF_011603155.1__phage3__344	1	1	1	1	1	1	1	1	8
GCF_004311185.1__phage0__259	1	1	1	1	1	1	1	1	8
GCF_004311185.1__phage0__271	1	1	1	1	1	1	1	1	8
GCF_904866215.1__phage7__3017	1	1	1	1	1	1	1	1	8
GCF_904866215.1__phage7__3014	1	1	1	1	1	1	1	1	8
GCF_001647475.1__phage4__22	1	1	1	1	1	1	1	1	8
GCF_001647475.1__phage4__14	1	1	1	1	1	1	1	1	8
GCF_002844985.1__phage14__0	1	1	1	1	1	1	1	1	8
GCF_002844985.1__phage6__58	1	1	1	1	1	1	1	1	8
GCF_900515005.1__phage2__355	1	1	1	1	1	1	1	1	8
GCF_900515005.1__phage2__363	1	1	1	1	1	1	1	1	8
GCF_900515005.1__phage5__122	1	1	1	1	1	1	1	1	8
GCF_009935715.1__phage13__407	1	1	1	1	1	1	1	1	8
GCF_005048105.1__phage0__68	1	1	1	1	1	1	1	1	8
GCF_005048105.1__phage0__114	1	1	1	1	1	1	1	1	8
GCF_005048105.1__phage10__151	1	1	1	1	1	1	1	1	8
GCF_005048105.1__phage4__69	1	1	1	1	1	1	1	1	8
GCF_005048105.1__phage4__66	1	1	1	1	1	1	1	1	8
GCF_008081755.1__phage2__46	1	1	1	1	1	1	1	1	8
GCF_015321425.1__phage0__120	1	1	1	1	1	1	1	1	8
GCF_900501665.1__phage0__70	1	1	1	1	1	1	1	1	8
GCF_900501665.1__phage7__0	1	1	1	1	1	1	1	1	8
GCF_900501665.1__phage7__16	1	1	1	1	1	1	1	1	8
GCF_900501665.1__phage17__110	1	1	1	1	1	1	1	1	8
GCF_003346645.1__phage12__54	1	1	1	1	1	1	1	1	8
GCF_009931015.1__phage13__3021	1	1	1	1	1	1	1	1	8
GCF_009931015.1__phage9__1895	1	1	1	1	1	1	1	1	8
GCF_009931015.1__phage9__1892	1	1	1	1	1	1	1	1	8
GCF_009931015.1__phage9__1880	1	1	1	1	1	1	1	1	8
GCF_019286695.1__phage3__1308	1	1	1	1	1	1	1	1	8
GCF_019286695.1__phage3__1311	1	1	1	1	1	1	1	1	8
GCF_002853675.1__phage0__4	1	1	1	1	1	1	1	1	8
GCF_002851175.1__phage21__21	1	1	1	1	1	1	1	1	8
GCF_002851175.1__phage21__29	1	1	1	1	1	1	1	1	8
GCF_900513915.1__phage0__3	1	1	1	1	1	1	1	1	8
GCF_900513915.1__phage21__151	1	1	1	1	1	1	1	1	8
GCF_900513915.1__phage21__140	1	1	1	1	1	1	1	1	8
GCF_900513915.1__phage8__338	1	1	1	1	1	1	1	1	8
GCF_008120755.1__phage10__145	1	1	1	1	1	1	1	1	8
GCF_002853475.2__phage9__1818	1	1	1	1	1	1	1	1	8
GCF_002853475.2__phage9__1820	1	1	1	1	1	1	1	1	8
GCF_002853475.2__phage5__1310	1	1	1	1	1	1	1	1	8
GCF_002853475.2__phage5__1301	1	1	1	1	1	1	1	1	8
GCF_002910465.1__phage2__361	1	1	1	1	1	1	1	1	8
GCF_002910465.1__phage2__375	1	1	1	1	1	1	1	1	8
GCF_016056105.1__phage3__1	1	1	1	1	1	1	1	1	8
GCF_000349265.2__phage1__122	1	1	1	1	1	1	1	1	8
GCF_017310405.1__phage11__3088	1	1	1	1	1	1	1	1	8
GCF_017310405.1__phage13__3851	1	1	1	1	1	1	1	1	8
GCF_017310405.1__phage10__2872	1	1	1	1	1	1	1	1	8
GCF_017310405.1__phage1__631	1	1	1	1	1	1	1	1	8
GCF_013170325.1__phage11__73	1	1	1	1	1	1	1	1	8
GCF_013170325.1__phage10__47	1	1	1	1	1	1	1	1	8
GCF_013170325.1__phage23__8	1	1	1	1	1	1	1	1	8
GCF_003196475.1__phage0__2	1	1	1	1	1	1	1	1	8
GCF_003196475.1__phage10__175	1	1	1	1	1	1	1	1	8
GCF_003196475.1__phage10__178	1	1	1	1	1	1	1	1	8
GCF_013305325.1__phage11__3081	1	1	1	1	1	1	1	1	8
GCF_013305325.1__phage2__1278	1	1	1	1	1	1	1	1	8
GCF_013305325.1__phage6__2339	1	1	1	1	1	1	1	1	8
GCF_013305325.1__phage3__1383	1	1	1	1	1	1	1	1	8
GCF_020169195.1__phage5__448	1	1	1	1	1	1	1	1	8
GCF_916173085.1__phage4__203	1	1	1	1	1	1	1	1	8
GCF_001875055.2__phage2__992	1	1	1	1	1	1	1	1	8
GCF_900508645.1__phage5__53	1	1	1	1	1	1	1	1	8
GCF_900508645.1__phage5__56	1	1	1	1	1	1	1	1	8
GCF_019927805.1__phage15__10	1	1	1	1	1	1	1	1	8
GCF_003263275.1__phage18__21	1	1	1	1	1	1	1	1	8
GCF_020982645.1__phage7__1508	1	1	1	1	1	1	1	1	8
GCF_020982645.1__phage10__1861	1	1	1	1	1	1	1	1	8
GCF_021464465.1__phage14__3935	1	1	1	1	1	1	1	1	8
GCF_011037415.1__phage5__98	1	1	1	1	1	1	1	1	8
GCF_011037415.1__phage5__89	1	1	1	1	1	1	1	1	8
GCF_001463215.1__phage2__104	1	1	1	1	1	1	1	1	8
GCF_016635665.1__phage1__3	1	1	1	1	1	1	1	1	8
GCF_904866435.1__phage5__2697	1	1	1	1	1	1	1	1	8
GCF_904866435.1__phage5__2706	1	1	1	1	1	1	1	1	8
GCF_003316235.1__phage1__209	1	1	1	1	1	1	1	1	8
GCF_021530345.1__phage25__12	1	1	1	1	1	1	1	1	8
GCF_002854135.1__phage8__148	1	1	1	1	1	1	1	1	8
GCF_019392095.1__phage3__3	1	1	1	1	1	1	1	1	8
GCF_003073335.1__phage14__4353	1	1	1	1	1	1	1	1	8
GCF_900504455.1__phage11__864	1	1	1	1	1	1	1	1	8
GCF_900504455.1__phage1__6	1	1	1	1	1	1	1	1	8
GCF_900498405.1__phage5__34	1	1	1	1	1	1	1	1	8
GCF_900498405.1__phage17__0	1	1	1	1	1	1	1	1	8
GCF_900498405.1__phage18__152	1	1	1	1	1	1	1	1	8
GCF_900498405.1__phage18__161	1	1	1	1	1	1	1	1	8
GCF_900502875.1__phage5__287	1	1	1	1	1	1	1	1	8
GCF_900977535.1__phage2__32	1	1	1	1	1	1	1	1	8
GCF_900977535.1__phage2__29	1	1	1	1	1	1	1	1	8
GCF_002854375.1__phage6__146	1	1	1	1	1	1	1	1	8
GCF_002854375.1__phage6__160	1	1	1	1	1	1	1	1	8
GCF_016055885.1__phage27__261	1	1	1	1	1	1	1	1	8
GCF_016055885.1__phage27__272	1	1	1	1	1	1	1	1	8
GCF_015074925.1__phage10__2983	1	1	1	1	1	1	1	1	8
GCF_003855535.1__phage8__2864	1	1	1	1	1	1	1	1	8
GCF_900503035.1__phage26__91	1	1	1	1	1	1	1	1	8
GCF_900503035.1__phage26__76	1	1	1	1	1	1	1	1	8
GCF_015278455.1__phage4__1616	1	1	1	1	1	1	1	1	8
GCF_020172745.1__phage11__3821	1	1	1	1	1	1	1	1	8
GCF_020172745.1__phage9__2812	1	1	1	1	1	1	1	1	8
GCF_020172745.1__phage9__2823	1	1	1	1	1	1	1	1	8
GCF_020172745.1__phage10__3101	1	1	1	1	1	1	1	1	8
GCF_020172745.1__phage5__1425	1	1	1	1	1	1	1	1	8
GCF_017311935.1__phage21__261	1	1	1	1	1	1	1	1	8
GCF_002848565.1__phage3__2209	1	1	1	1	1	1	1	1	8
GCF_916175055.1__phage5__120	1	1	1	1	1	1	1	1	8
GCF_916175055.1__phage5__112	1	1	1	1	1	1	1	1	8
GCF_021533695.1__phage0__0	1	1	1	1	1	1	1	1	8
GCF_019165505.1__phage6__220	1	1	1	1	1	1	1	1	8
GCF_017584365.1__phage22__5043	1	1	1	1	1	1	1	1	8
GCF_900498955.1__phage5__359	1	1	1	1	1	1	1	1	8
GCF_900498955.1__phage1__612	1	1	1	1	1	1	1	1	8
GCF_900498955.1__phage1__624	1	1	1	1	1	1	1	1	8
GCF_006130225.1__phage2__7	1	1	1	1	1	1	1	1	8
GCF_005048785.1__phage4__66	1	1	1	1	1	1	1	1	8
GCF_005048785.1__phage4__69	1	1	1	1	1	1	1	1	8
GCF_005048785.1__phage1__123	1	1	1	1	1	1	1	1	8
GCF_001903685.4__phage4__133	1	1	1	1	1	1	1	1	8
GCF_021166505.1__phage4__9	1	1	1	1	1	1	1	1	8
GCF_021166505.1__phage5__116	1	1	1	1	1	1	1	1	8
